index,MSRP_ASSET_ID,INTERFACE_LINE_NUMBER,ASSET_BOOK,ASSET_NUMBER,ASSET_DESCRIPTION,TAG_NUMBER,MANUFACTURER,SERIAL_NUMBER,MODEL_,ASSET_TYPE,ASSET_COST,DATE_PLACED_IN_SERVICE,PRORATE_CONVENTION,ASSET_UNITS,ASSET_CATEGORY_SEGMENT1,ASSET_CATEGORY_SEGMENT2,INV_GROUP_DESC,PROFILE_DESC,CATEGORY_DESC,VENDOR_ID,VENDOR_NAME,VENDOR_CLASS,AR_NUM,POSTING_STATUS,QUEUE_NAME,ASSET_KEY_SEGMENT1,ASSET_KEY_SEGMENT2,ASSET_KEY_SEGMENT3,IN_PHYSICAL_INVENTORY,IN_USE,ASSET_OWNERSHIP,BOUGHT,DEPRECIATE,YTD_DEPRECIATION,DEPRECIATION_RESERVE,DEPRECIATION_METHOD_,LIFE_IN_MONTHS,INVOICE_COST,COST_CLEARING_ACCOU_SEGMENT1,COST_CLEARING_ACCOU_SEGMENT2,COST_CLEARING_ACCOU_SEGMENT3,COST_CLEARING_ACCOU_SEGMENT4,COST_CLEARING_ACCOU_SEGMENT5,COST_CLEARING_ACCOU_SEGMENT6,COST_CLEARING_ACCOU_SEGMENT7,COST_CLEARING_ACCOU_SEGMENT8,ATTRIBUTE2,ATTRIBUTE_DATE1,AI_ATTRIBUTE2,GROUP_ASSET_NUMBER,MSRP_CATEGORY_ID,MSRP_PROFILE_ID,MSRP_ITEM_ID,MSRP_ASSET_BOOK,MSRP_ASSET_ID_1,INTERFACE_LINE_NUMBER_1,ASSET_DESCRIPTION_,AR_NUM_1,UNIT_ASSIGNED,EMPLOYEE_EMAIL_ADDRESS,ASSET_LOCATION_SEGMENT1,ASSET_LOCATION_SEGMENT2,DEPRECIATION_EXP_ACC_SEGMENT1,DEPRECIATION_EXP_ACC_SEGMENT2,DEPRECIATION_EXP_ACC_SEGMENT3,DEPRECIATION_EXP_ACC_SEGMENT4,DEPRECIATION_EXP_ACC_SEGMENT5,DEPRECIATION_EXP_ACC_SEGMENT6,DEPRECIATION_EXP_ACC_SEGMENT7,DEPRECIATION_EXP_ACC_SEGMENT8
1478,1129156,1129156,UNHCR_ASSET_BOOK,1129156,"PORTABLE POWER BANK, GOAL ZERO",710867,ANKER,AFLYME0C24161757,POWER BANK ANKERPOWER BANK ANK,CAPITALIZED,98.01,2022-11-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,98.01,98.01,STL,36,98.01,110,0,991010,0,0,0,0,0,,2022-11-01,EP-EE-10035, ,502,STI_36,9434,STI,1129156,1129156,"PORTABLE POWER BANK, GOAL ZERO",,1, ,ARE-ABU-ABU-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1479,1129157,1129157,UNHCR_ASSET_BOOK,1129157,"PORTABLE POWER BANK, GOAL ZERO",710866,ANKER,AFLYME0C29360170,POWER BANK ANKER,CAPITALIZED,98.01,2022-11-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,98.01,98.01,STL,36,98.01,110,0,991010,0,0,0,0,0,,2022-11-01,EP-EE-10035, ,502,STI_36,9434,STI,1129157,1129157,"PORTABLE POWER BANK, GOAL ZERO",,1, ,ARE-ABU-ABU-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2739,1129158,1129158,UNHCR_ASSET_BOOK,1129158,"PORTABLE POWER BANK, GOAL ZERO",710868,ANKER,AFLYME0C29360398,POWER BANK ANKER,CAPITALIZED,98.01,2022-11-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,98.01,98.01,STL,36,98.01,110,0,991010,0,0,0,0,0,,2022-11-01,EP-EE-10035, ,502,STI_36,9434,STI,1129158,1129158,"PORTABLE POWER BANK, GOAL ZERO",,1, ,ARE-ABU-ABU-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1480,1129159,1129159,UNHCR_ASSET_BOOK,1129159,"PORTABLE POWER BANK, GOAL ZERO",710863,ANKER,AFYLME0C24161654,POWER BANK ANKER,CAPITALIZED,98.01,2022-11-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,98.01,98.01,STL,36,98.01,110,0,991010,0,0,0,0,0,,2022-11-01,EP-EE-10035, ,502,STI_36,9434,STI,1129159,1129159,"PORTABLE POWER BANK, GOAL ZERO",,1, ,ARE-ABU-ABU-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1481,1129160,1129160,UNHCR_ASSET_BOOK,1129160,"PORTABLE POWER BANK, GOAL ZERO",710862,ANKER,AFYLME0C29360388,POWER BANK ANKER,CAPITALIZED,98.01,2022-11-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,98.01,98.01,STL,36,98.01,110,0,991010,0,0,0,0,0,,2022-11-01,EP-EE-10035, ,502,STI_36,9434,STI,1129160,1129160,"PORTABLE POWER BANK, GOAL ZERO",,1, ,ARE-ABU-ABU-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2740,1129161,1129161,UNHCR_ASSET_BOOK,1129161,"PORTABLE POWER BANK, GOAL ZERO",710865,ANKER,AFLYME0C08560356,POWER BANK ANKER,CAPITALIZED,98.01,2022-11-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,98.01,98.01,STL,36,98.01,110,0,991010,0,0,0,0,0,,2022-11-01,EP-EE-10035, ,502,STI_36,9434,STI,1129161,1129161,"PORTABLE POWER BANK, GOAL ZERO",,1, ,ARE-ABU-ABU-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
3366,1129162,1129162,UNHCR_ASSET_BOOK,1129162,"PORTABLE POWER BANK, GOAL ZERO",710864,ANKER,AFYLME0C24161753,POWER BANK ANKER,CAPITALIZED,98.03,2022-11-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,98.03,98.03,STL,36,98.03,110,0,991010,0,0,0,0,0,,2022-11-01,EP-EE-10035, ,502,STI_36,9434,STI,1129162,1129162,"PORTABLE POWER BANK, GOAL ZERO",,1, ,ARE-ABU-ABU-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1505,1129455,1129455,UNHCR_ASSET_BOOK,1129455,"GEN, CATERPILLAR, 80KVA PRIME",833021, ,N7C00359, ,CAPITALIZED,23375.76,2022-11-23,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,2337.6,2727.2,STL,60,23375.76,110,0,991010,0,0,0,0,0,,2022-11-23,EP-GN-10171, ,505,GENERAT_60,8775,UNHCR,1129455,1129455,"GEN, CATERPILLAR, 80KVA PRIME",,1, ,UKR-LVI-LVI-WCS-001,DEFAULT,110,0,711020,0,0,0,0,0
1387,1129478,1129478,UNHCR_ASSET_BOOK,1129478,"GEN, CATERPILLAR, 80KVA PRIME",833011, ,N7E000456, ,CAPITALIZED,23375.76,2022-11-23,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERVICES (NON-INVENTORY),GENERATORS 60,CARGO/PASSENGER TRANSPORT,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,2337.6,2727.2,STL,60,23375.76,110,0,991010,0,0,0,0,0,,2022-11-23,EP-GN-10171, ,2122,GENERAT_60,10018,UNHCR,1129478,1129478,"GEN, CATERPILLAR, 80KVA PRIME",,1, ,UKR-DNI-DNI-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1388,1129479,1129479,UNHCR_ASSET_BOOK,1129479,"GEN, CATERPILLAR, 80KVA PRIME",833001, ,N7E000457, ,CAPITALIZED,23375.76,2022-11-23,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERVICES (NON-INVENTORY),GENERATORS 60,CARGO/PASSENGER TRANSPORT,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,2337.6,2727.2,STL,60,23375.76,110,0,991010,0,0,0,0,0,,2022-11-23,EP-GN-10171, ,2122,GENERAT_60,10018,UNHCR,1129479,1129479,"GEN, CATERPILLAR, 80KVA PRIME",,1, ,UKR-VIN-VIN-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1389,1129480,1129480,UNHCR_ASSET_BOOK,1129480,"GEN, CATERPILLAR, 80KVA PRIME",833010, ,N7E000455, ,CAPITALIZED,23375.76,2022-11-23,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERVICES (NON-INVENTORY),GENERATORS 60,CARGO/PASSENGER TRANSPORT,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,2337.6,2727.2,STL,60,23375.76,110,0,991010,0,0,0,0,0,,2022-11-23,EP-GN-10171, ,2122,GENERAT_60,10018,UNHCR,1129480,1129480,"GEN, CATERPILLAR, 80KVA PRIME",,1, ,UKR-VIN-VIN-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1390,1129547,1129547,UNHCR_ASSET_BOOK,1129547,GEN 5 KVA PORTABLE PETROL/DIES,725649, ,GK225-VI 2021110000, ,CAPITALIZED,1090,2022-11-24,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 60,POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1090,1090,STL,60,1090,110,0,991010,0,0,0,0,0,,2022-11-24,EP-GN-10160, ,503,STI_60,642,STI,1129547,1129547,GEN 5 KVA PORTABLE PETROL/DIES,,1, ,COD-SUD-UVI-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1391,1129610,1129610,UNHCR_ASSET_BOOK,1129610,"GEN, PERKINS, 30 KVA PRIME POW",809989, ,DJ32003U584299H, ,CAPITALIZED,16779,2022-11-24,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,10101,UNHCR - PROGRAMME,C, ,POST,POST,UNHCR,UNHCR STAFF,IN SERVICE,YES,YES,OWNED,NEW,YES,1677.9,1957.55,STL,60,16779,110,0,991010,0,0,0,0,0,,2022-11-24,EP-GN-10046, ,505,GENERAT_60,5639,UNHCR,1129610,1129610,"GEN, PERKINS, 30 KVA PRIME POW",,1, ,COD-SUD-LIB-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2852,1129611,1129611,UNHCR_ASSET_BOOK,1129611,"GEN, PERKINS, 30 KVA PRIME POW",809990, ,DJ32003U586393H, ,CAPITALIZED,16779,2022-11-24,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,10101,UNHCR - PROGRAMME,C, ,POST,POST,UNHCR,UNHCR STAFF,IN SERVICE,YES,YES,OWNED,NEW,YES,1677.9,1957.55,STL,60,16779,110,0,991010,0,0,0,0,0,,2022-11-24,EP-GN-10046, ,505,GENERAT_60,5639,UNHCR,1129611,1129611,"GEN, PERKINS, 30 KVA PRIME POW",,1, ,COD-SUD-LIB-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2862,1129719,1129719,UNHCR_ASSET_BOOK,1129719,"GEN, PERKINS, 60 KVA PRIME POW",810071, ,DK 32000U589347H, ,CAPITALIZED,18750,2022-11-28,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1875,2187.5,STL,60,18750,110,0,991010,0,0,0,0,0,,2022-11-28,EP-GN-10155, ,505,GENERAT_60,5642,UNHCR,1129719,1129719,"GEN, PERKINS, 60 KVA PRIME POW",,1, ,COD-SUD-LIB-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1400,1129720,1129720,UNHCR_ASSET_BOOK,1129720,"GEN, PERKINS, 60 KVA PRIME POW",810072, ,DK 32000U589624H, ,CAPITALIZED,18750,2022-11-28,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1875,2187.5,STL,60,18750,110,0,991010,0,0,0,0,0,,2022-11-28,EP-GN-10155, ,505,GENERAT_60,5642,UNHCR,1129720,1129720,"GEN, PERKINS, 60 KVA PRIME POW",,1, ,COD-SUD-LIB-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1405,1129774,1129774,UNHCR_ASSET_BOOK,1129774,"GEN, AKSA APD20A, 20 KVA, DIES",800929, ,C12903899A, ,CAPITALIZED,7562.7,2022-11-29,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,7562.7,7562.7,STL,60,7562.7,110,0,991010,0,0,0,0,0,,2022-11-29,EP-GN-10136, ,505,STI_60,9600,STI,1129774,1129774,"GEN, AKSA APD20A, 20 KVA, DIES",,1, ,BGD-CHI-COX-BXX-001,C4 GK PHC,110,0,711020,0,0,0,0,0
2882,1129775,1129775,UNHCR_ASSET_BOOK,1129775,"GEN, AKSA APD20A, 20 KVA, DIES",800930, ,C12903897A, ,CAPITALIZED,7562.7,2022-11-29,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,7562.7,7562.7,STL,60,7562.7,110,0,991010,0,0,0,0,0,,2022-11-29,EP-GN-10136, ,505,STI_60,9600,STI,1129775,1129775,"GEN, AKSA APD20A, 20 KVA, DIES",,1, ,BGD-CHI-COX-BXX-001,CAMP 1E,110,0,711020,0,0,0,0,0
2901,1129861,1129861,UNHCR_ASSET_BOOK,1129861,"GEN, POWEREAGLE, 70KVA STANDBY",561294,"POWER EAGLE,70KVA, STANDBY",PE20220931,DG63RS,CAPITALIZED,19238.1,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1923.84,1923.84,STL,60,19238.1,110,0,991010,0,0,0,0,0,,2022-12-01,EP-GN-10112, ,505,GENERAT_60,10333,UNHCR,1129861,1129861,"GEN, POWEREAGLE, 70KVA STANDBY",,1, ,MMR-KAY-HPA-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1407,1129862,1129862,UNHCR_ASSET_BOOK,1129862,"GEN, POWEREAGLE, 70KVA STANDBY",561295,"POWER EAGLE,70KVA, STANDBY",PE20220932,DG63RS,CAPITALIZED,19238.1,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,32000,Thant Zin,E,10015299,POST,POST,UNHCR,UNHCR STAFF,IN SERVICE,YES,YES,OWNED,NEW,YES,1923.84,1923.84,STL,60,19238.1,110,0,991010,0,0,0,0,0,,2022-12-01,EP-GN-10112, ,505,GENERAT_60,10333,UNHCR,1129862,1129862,"GEN, POWEREAGLE, 70KVA STANDBY",10015299,1,ZIN@unhcr.org,MMR-KAY-HPA-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
3438,1129863,1129863,UNHCR_ASSET_BOOK,1129863,"GEN, POWEREAGLE, 70KVA STANDBY",561296,"POWEREAGLE,70KVA, STANDBY",PE20220933,DG63RS,CAPITALIZED,17619.05,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1761.9,1761.9,STL,60,17619.05,110,0,991010,0,0,0,0,0,,2022-12-01,EP-GN-10112, ,505,GENERAT_60,10333,UNHCR,1129863,1129863,"GEN, POWEREAGLE, 70KVA STANDBY",,1, ,MMR-KAC-MYI-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2902,1129864,1129864,UNHCR_ASSET_BOOK,1129864,"GEN, POWEREAGLE, 70KVA STANDBY",561297,"POWEREAGLE,70KVA, STANDBY",PE20220930,DG63RS,CAPITALIZED,17619.05,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1761.9,1761.9,STL,60,17619.05,110,0,991010,0,0,0,0,0,,2022-12-01,EP-GN-10112, ,505,GENERAT_60,10333,UNHCR,1129864,1129864,"GEN, POWEREAGLE, 70KVA STANDBY",,1, ,MMR-KAC-MYI-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2903,1129903,1129903,UNHCR_ASSET_BOOK,1129903,"PORTABLE POWER BANK, GOAL ZERO",813795, ,22051-12-21I03507,Sherpa 100AC Power Bank,CAPITALIZED,269.35,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,269.35,269.35,STL,36,269.35,110,0,991010,0,0,0,0,0,,2022-12-01,EP-EE-10081, ,502,STI_36,9424,STI,1129903,1129903,"PORTABLE POWER BANK, GOAL ZERO",,1, ,TUN-TUN-TUN-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1408,1129904,1129904,UNHCR_ASSET_BOOK,1129904,"PORTABLE POWER BANK, GOAL ZERO",813796, ,22051-12-21I03609,Sherpa 100AC Power Bank,CAPITALIZED,269.35,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,269.35,269.35,STL,36,269.35,110,0,991010,0,0,0,0,0,,2022-12-01,EP-EE-10081, ,502,STI_36,9424,STI,1129904,1129904,"PORTABLE POWER BANK, GOAL ZERO",,1, ,TUN-TUN-TUN-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2904,1129905,1129905,UNHCR_ASSET_BOOK,1129905,"PORTABLE POWER BANK, GOAL ZERO",813797, ,22051-12-21I03521,Sherpa 100AC Power Bank,CAPITALIZED,269.35,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,269.35,269.35,STL,36,269.35,110,0,991010,0,0,0,0,0,,2022-12-01,EP-EE-10081, ,502,STI_36,9424,STI,1129905,1129905,"PORTABLE POWER BANK, GOAL ZERO",,1, ,TUN-TUN-TUN-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1409,1129906,1129906,UNHCR_ASSET_BOOK,1129906,"PORTABLE POWER BANK, GOAL ZERO",813798, ,22051-12-21I03440,Sherpa 100AC Power Bank,CAPITALIZED,269.35,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,269.35,269.35,STL,36,269.35,110,0,991010,0,0,0,0,0,,2022-12-01,EP-EE-10081, ,502,STI_36,9424,STI,1129906,1129906,"PORTABLE POWER BANK, GOAL ZERO",,1, ,TUN-TUN-TUN-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1410,1129907,1129907,UNHCR_ASSET_BOOK,1129907,"PORTABLE POWER BANK, GOAL ZERO",813799, ,22051-12-21I04094,Sherpa 100AC Power Bank,CAPITALIZED,269.35,2022-12-01,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,SERIALLY-TRACKED ITEMS,SERIALLY-TRACKED ITEMS 36,BATTERIES/ CHARGERS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,269.35,269.35,STL,36,269.35,110,0,991010,0,0,0,0,0,,2022-12-01,EP-EE-10081, ,502,STI_36,9424,STI,1129907,1129907,"PORTABLE POWER BANK, GOAL ZERO",,1, ,TUN-TUN-TUN-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1411,1130321,1130321,UNHCR_ASSET_BOOK,1130321,"GENERATOR, CUMMINS, 20 KVA, DI",805189, ,C22D5X, ,CAPITALIZED,10092.38,2022-12-06,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,WATER COOLED POWER GENERATORS,32460,COMM NATIONALE CHARGEE DES REFUGIES,P, ,POST,POST,OTHER,32460,IN SERVICE,YES,YES,OWNED,NEW,YES,1009.26,1009.26,STL,60,10092.38,110,0,991010,0,0,0,0,0,,2022-12-06,EP-GN-10106, ,505,GENERAT_60,6726,UNHCR,1130321,1130321,"GENERATOR, CUMMINS, 20 KVA, DI",,1, ,MLI-TOM-TOM-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1413,1130523,1130523,UNHCR_ASSET_BOOK,1130523,GENERATOR CATERPILLAR 16KVA PO,837810, ,GBY11773, ,CAPITALIZED,11903.75,2022-12-07,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1190.4,1190.4,STL,60,11903.75,110,0,991010,0,0,0,0,0,,2022-12-07,EP-GN-10097, ,503,GENERAT_60,8507,UNHCR,1130523,1130523,GENERATOR CATERPILLAR 16KVA PO,,1, ,SDN-WES-ELX-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2732,1130524,1130524,UNHCR_ASSET_BOOK,1130524,GENERATOR CATERPILLAR 16KVA PO,837811, ,GBY11832, ,CAPITALIZED,11903.81,2022-12-07,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1190.4,1190.4,STL,60,11903.81,110,0,991010,0,0,0,0,0,,2022-12-07,EP-GN-10097, ,503,GENERAT_60,8507,UNHCR,1130524,1130524,GENERATOR CATERPILLAR 16KVA PO,,1, ,SDN-EAS-ELX-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1414,1130525,1130525,UNHCR_ASSET_BOOK,1130525,GENERATOR CATERPILLAR 16KVA PO,837812, ,GBY11833, ,CAPITALIZED,11903.81,2022-12-07,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1190.4,1190.4,STL,60,11903.81,110,0,991010,0,0,0,0,0,,2022-12-07,EP-GN-10097, ,503,GENERAT_60,8507,UNHCR,1130525,1130525,GENERATOR CATERPILLAR 16KVA PO,,1, ,SDN-EAS-ELX-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
2733,1130526,1130526,UNHCR_ASSET_BOOK,1130526,GENERATOR CATERPILLAR 16KVA PO,837813, ,GBY11834, ,CAPITALIZED,11903.81,2022-12-07,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1190.4,1190.4,STL,60,11903.81,110,0,991010,0,0,0,0,0,,2022-12-07,EP-GN-10097, ,503,GENERAT_60,8507,UNHCR,1130526,1130526,GENERATOR CATERPILLAR 16KVA PO,,1, ,SDN-WES-ELX-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
1415,1130527,1130527,UNHCR_ASSET_BOOK,1130527,GENERATOR CATERPILLAR 16KVA PO,837814, ,GBY11840, ,CAPITALIZED,11903.81,2022-12-07,HCR PRORAT,1,POWER GENERATION,GENERATORS AND SOLAR PANELS,FIXED ASSETS / PPE,GENERATORS 60,POWER GENERATORS,2052,UNHCR,C, ,POST,POST,UNHCR,UNHCR,IN SERVICE,YES,YES,OWNED,NEW,YES,1190.4,1190.4,STL,60,11903.81,110,0,991010,0,0,0,0,0,,2022-12-07,EP-GN-10097, ,503,GENERAT_60,8507,UNHCR,1130527,1130527,GENERATOR CATERPILLAR 16KVA PO,,1, ,SDN-EAS-ELX-BXX-001,DEFAULT,110,0,711020,0,0,0,0,0
